run_id,profile_id,family,delta_CF_total,delta_profit_total,profit_leverage_flag,h_R_EUR,h_R_USD,h_C_EUR,h_C_USD,delta_CF_EUR,delta_CF_USD,delta_op_eff_EUR,delta_op_eff_USD,fx_debt_service_share_EUR,fx_debt_service_share_USD,delta_net_EUR,delta_net_USD,delta_net_total,currency_mismatch_gap,currency_mismatch_flag,family_sign_check
20260510_232418,1204,importer,-0.492617188850494,-12.069985682691916,True,0.054177621953109725,0.04733546262987472,0.30332585603101314,0.3160846687191152,-0.23676847370105913,-0.2558487151494349,-0.03570936626502186,-0.03858704385298214,0.0,0.0,-0.03570936626502186,-0.03858704385298214,-0.074296410118004,0.0,False,True
20260510_232418,1205,importer,-0.5927231050356838,-6.129940724994175,False,0.06855209580005893,0.018635537025166658,0.44696190257750024,0.3057288543022467,-0.3351916650997916,-0.25753143993589217,-0.05793144496382242,-0.04450936581211951,0.020234187652800086,0.008020268986489769,-0.07816563261662252,-0.05252963479860928,-0.1306952674152318,0.0,False,True
20260510_232418,1206,importer,-0.39843743764462924,-2.335037509203169,False,0.013578038171279384,0.04483984175289874,0.25381388556651124,0.29703516089849813,-0.1969264984853473,-0.20151093915928192,-0.049231624621336824,-0.05037773478982048,0.02883031976222992,0.031169680237770076,-0.07806194438356674,-0.08154741502759055,-0.15960935941115728,0.0,False,True
20260510_232418,1207,importer,-0.8148732419370488,-15.592719285249174,True,0.005304591467808228,0.007715022075717111,0.6683675132351572,0.20517663223346527,-0.6281341327375507,-0.18673910919949804,-0.08572487941314713,-0.02548530128123778,0.01348765250272265,0.03892837640666256,-0.09921253191586978,-0.06441367768790034,-0.1636262096037701,0.0,False,True
20260510_232418,1208,importer,-0.22906916765572183,-1.7658065112050436,False,0.07100746107173465,0.045162743685046795,0.15163480457897524,0.24506664494936126,-0.06095652552569418,-0.16811264213002763,-0.012604009000656167,-0.034760728835140205,0.015552018945850617,0.009467287546209808,-0.028156027946506783,-0.044228016381350016,-0.0723840443278568,0.0,False,True
20260510_232418,1209,importer,-0.4517127296048302,-6.974130319885934,False,0.0731877046320739,0.0614468040671048,0.35107560811301985,0.2758793508473941,-0.25514882147867535,-0.19656390812615487,-0.060742922390035314,-0.04679569416309046,0.031587117819083216,0.01499926860074949,-0.09233004020911853,-0.061794962763839945,-0.15412500297295847,0.0,False,True
20260510_232418,1210,importer,-0.4910608472582859,-4.174961679313551,False,0.005690986447256525,0.007309835154342931,0.2440632474816196,0.32718941306483224,-0.20966543345154354,-0.2813954138067423,-0.033174844038434126,-0.04452450178596945,0.005951627887110154,0.00802233361147817,-0.039126471925544276,-0.05254683539744762,-0.09167330732299189,0.0,False,True
20260510_232418,1211,importer,-0.6574538862915439,-6.2320242441880875,False,0.012609247328887865,0.02767273608950229,0.6199362234719373,0.16008924520161968,-0.541926158783484,-0.11552772750805979,-0.10790937547922096,-0.023004102540304026,0.009655237655344845,0.031109407727417104,-0.1175646131345658,-0.05411351026772113,-0.17167812340228694,0.0,False,True
20260510_232418,1212,importer,-0.2904478667650801,-1.7978642642405027,False,0.05766382204294692,0.02862353262938071,0.1851998321966849,0.26412445062085765,-0.09761667905812738,-0.1928311877069527,-0.012575072521680478,-0.024840695189116063,0.03508864892274142,0.024911351077258576,-0.047663721444421894,-0.04975204626637464,-0.09741576771079653,0.0,False,True
20260510_232418,1213,importer,-0.613225051535429,-4.1331135767094125,False,0.06809740313375132,0.04158937115548415,0.5964081357338898,0.2524473495210087,-0.43982238042116384,-0.1734026711142651,-0.04685413041599579,-0.018472528294467057,0.01758544992354704,0.04161887454914855,-0.06443958033954283,-0.06009140284361561,-0.12453098318315844,0.0,False,True
20260510_232418,1214,importer,-0.29412995655103363,-8.725378108202108,False,0.026466934916602694,0.04694936748310713,0.12162851720102673,0.25873984865858607,-0.09106152036893232,-0.2030684361821013,-0.016141737025018473,-0.035996294391451286,0.0,0.0,-0.016141737025018473,-0.035996294391451286,-0.05213803141646976,0.0,False,True
20260510_232418,1215,importer,-0.5324109644032894,-2.736298750493306,False,0.006723974279811045,0.021261986151585918,0.45662747599415615,0.23914905803978306,-0.3610559389899681,-0.17135502541332134,-0.051688659118377465,-0.02453113365642815,0.014792237352809533,0.004777866706022396,-0.066480896471187,-0.029309000362450547,-0.09578989683363755,0.0,False,True
20260510_232418,1216,importer,-0.3270072253302815,-4.490239067346948,False,0.10278422688069273,0.03591720330966185,0.26285238399189065,0.23943604921903366,-0.14092560646490815,-0.18608161886537328,-0.03132474415431165,-0.04136195861771521,0.0,0.0,-0.03132474415431165,-0.04136195861771521,-0.07268670277202685,0.0,False,True
20260510_232418,1217,importer,-0.38590927008775,-1.9374199589811234,False,0.07954759232885317,0.05248616521061286,0.3054996357502366,0.34127203428950664,-0.165100424288458,-0.22080884579929191,-0.025936248958231947,-0.034687695210427444,0.023776749774813654,0.03622325022518635,-0.049712998733045605,-0.0709109454356138,-0.1206239441686594,0.0,False,True
20260510_232418,1218,importer,-0.5042405542922535,-6.4017891959857485,False,0.013459124282571731,0.018869285320293847,0.35221087109997773,0.2302347524394105,-0.31100965793660157,-0.19323089635565183,-0.07365819524388627,-0.04576397783060846,0.0,0.0,-0.07365819524388627,-0.04576397783060846,-0.11942217307449474,0.0,False,True
20260510_232418,1219,importer,-0.5700412342091852,-3.694428022306008,False,0.017717796420416886,0.06233087852437133,0.27934899897033444,0.48934916175251736,-0.21852833325954382,-0.3515129009496414,-0.028429448352004942,-0.045730078628945105,0.009409265519836939,0.00751008814780971,-0.03783871387184188,-0.05324016677675481,-0.09107888064859669,0.0,False,True
20260510_232418,1220,importer,-0.30754275381364166,-8.027123691071036,False,0.08404127630566612,0.02133877360100494,0.3202597088327522,0.10911365317572999,-0.22394833970423111,-0.08359441410941051,-0.04483564878008607,-0.016736046339689784,0.0,0.0,-0.04483564878008607,-0.016736046339689784,-0.06157169511977585,0.0,False,True
20260510_232418,1221,importer,-0.6584640063777923,-5.980105603275204,False,0.04565433918417124,0.04130197895213338,0.2824251907144332,0.555228412643761,-0.20567326982903136,-0.45279073654876095,-0.03715343651910977,-0.081793477104679,0.0,0.0,-0.03715343651910977,-0.081793477104679,-0.11894691362378877,0.0,False,True
20260510_232418,1222,importer,-0.2522177058791004,-1.5058655635111482,False,0.023671055697112937,0.024267480544537645,0.2597221664561032,0.10082162255997969,-0.1925501963501568,-0.059667509528943605,-0.020273816050939038,-0.006282455875597292,0.0,0.0,-0.020273816050939038,-0.006282455875597292,-0.02655627192653633,0.0,False,True
20260510_232418,1223,importer,-0.6467644311505398,-9.148251671815,False,0.005398519456434451,0.012971213707652487,0.36472366587638105,0.3510116588286385,-0.33353985948753356,-0.3132245716630064,-0.07456257603973707,-0.07002110925518902,0.014391777991689348,0.01589956303741822,-0.08895435403142642,-0.08592067229260725,-0.17487502632403368,0.0,False,True
20260510_232418,1224,importer,-0.3239075293054897,-2.6501292327837622,False,0.0920262466842926,0.03491398168665701,0.33009228257254714,0.1835323733950312,-0.19772106917183047,-0.12618646013365925,-0.028522390788751045,-0.01820311585030695,0.0,0.0,-0.028522390788751045,-0.01820311585030695,-0.046725506639057994,0.0,False,True
20260510_232418,1225,importer,-0.6490251646309182,-11.395102329540993,True,0.08881492258609143,0.032870602950445735,0.24589594894866712,0.5713629489873044,-0.14307565334062816,-0.50594951129029,-0.01749068567411249,-0.061851221101056404,0.0,0.0,-0.01749068567411249,-0.061851221101056404,-0.07934190677516889,0.0,False,True
20260510_232418,1226,importer,-0.4150965631610936,-3.0578662815543054,False,0.0013013257248726455,0.003877447957691851,0.33232661746870523,0.15396084547545966,-0.2859129081218475,-0.12918365503924617,-0.05520772753399465,-0.024944435269123426,0.0,0.0,-0.05520772753399465,-0.024944435269123426,-0.08015216280311807,0.0,False,True
20260510_232418,1227,importer,-0.5420601264622085,-5.277832491537202,False,0.018618229808228432,0.034322056841162615,0.3546308526817536,0.30847376272531096,-0.2995902382752441,-0.24246988818696447,-0.04480607098202977,-0.03626327440992486,0.0,0.0,-0.04480607098202977,-0.03626327440992486,-0.08106934539195464,0.0,False,True
20260510_232418,1228,importer,-0.40570060363200744,-2.3140487091440103,False,0.059798362595343546,0.03519223506437842,0.4051067827834537,0.2020276413199703,-0.27428482173867946,-0.13141578189332792,-0.06277354064661103,-0.03007615905974742,0.0,0.0,-0.06277354064661103,-0.03007615905974742,-0.09284969970635845,0.0,False,True
20260510_232418,1229,importer,-0.5167124965170293,-3.534785897391055,False,0.07095932709717374,0.03703943247615177,0.32708172926225637,0.40458388805843015,-0.20830982686400207,-0.3084026696530272,-0.05207745671600052,-0.0771006674132568,0.007967450922607928,0.014137813282877654,-0.060044907638608445,-0.09123848069613445,-0.1512833883347429,0.0,False,True
20260510_232418,1230,importer,-0.4548310214263902,-9.71131749643631,False,0.01892832896595698,0.03946989847423631,0.31241035451222166,0.2260371652520825,-0.27885023941640974,-0.1759807820099805,-0.048535264650713186,-0.030630326322005064,0.0,0.0,-0.048535264650713186,-0.030630326322005064,-0.07916559097271825,0.0,False,True
20260510_232418,1231,importer,-0.6921492763976117,-3.718890064525779,False,0.012349369305112804,0.01644798841055349,0.3540018762201239,0.5318094509914348,-0.2757666812471851,-0.4163825951504265,-0.05667651360533885,-0.08557637823518006,0.02879295212867304,0.028725708025520602,-0.0854694657340119,-0.11430208626070067,-0.19977155199471258,0.0,False,True
20260510_232418,1232,importer,-0.2293596878567061,-2.5051560332447274,False,0.08285259378142655,0.06714740621857344,0.3269249755333962,0.09066740382426954,-0.21414074901299768,-0.015218938843708438,-0.028995001896591027,-0.002060668801577065,0.0,0.0,-0.028995001896591027,-0.002060668801577065,-0.031055670698168093,0.0,False,True
20260510_232418,1233,importer,-0.6146949662540946,-4.818764915892737,False,0.047210273817879886,0.09393211396341232,0.5099016573884385,0.35644989417410927,-0.39764691936614,-0.2170480468879546,-0.08524876223297945,-0.04653142383644823,0.0,0.0,-0.08524876223297945,-0.04653142383644823,-0.13178018606942768,0.0,False,True
20260510_232418,1234,importer,-0.3341200546867549,-6.103372969230356,False,0.02870204693890655,0.013249422713448165,0.18735132320183245,0.21049997750339175,-0.14839300736547956,-0.18572704732127532,-0.021385731149920727,-0.02676614465733496,0.005401382583165752,0.013372904417132746,-0.026787113733086478,-0.040139049074467706,-0.06692616280755419,0.0,False,True
20260510_232418,1235,importer,-0.5460581527948848,-3.1605034530249485,False,0.04041587407923402,0.031108963714548334,0.5680347744567649,0.17853780601114466,-0.4294763024423051,-0.11658185035257976,-0.07958458988573898,-0.02160333107011662,0.0,0.0,-0.07958458988573898,-0.02160333107011662,-0.1011879209558556,0.0,False,True
20260510_232418,1236,importer,-0.40580798568174425,-4.308457959916616,False,0.043173144877903954,0.05199905188845763,0.21754580557340022,0.33552763659513357,-0.1538823075402429,-0.25192567814150135,-0.0162230557589717,-0.02655928669731907,0.04366254776716232,0.016337452232837675,-0.05988560352613402,-0.04289673893015675,-0.10278234245629077,0.0,False,True
20260510_232418,1237,importer,-0.5569994798106455,-12.75981329445205,True,0.023463594754257865,0.06771888734862797,0.48995269230265837,0.18781564379412022,-0.4451013712199076,-0.11189810859073782,-0.05382308321758092,-0.01353107763757843,0.027248089995235206,0.032751910004764795,-0.08107117321281612,-0.046282987642343225,-0.12735416085515935,0.0,False,True
20260510_232418,1238,importer,-0.47948743304978997,-3.465928319124968,False,0.043000585871886626,0.013480098347041582,0.2215078378965281,0.4005125357366032,-0.1478631605102994,-0.33162427253949056,-0.029584449726775375,-0.06635135881895095,0.019005399349063035,0.009416788839817648,-0.04858984907583841,-0.0757681476587686,-0.12435799673460701,0.0,False,True
20260510_232418,1239,importer,-0.7217765952677535,-8.587372585021843,False,0.005567848672888864,0.0031605136154371606,0.4897471232396516,0.3077917096613942,-0.44301557663072016,-0.2787610186370334,-0.07365994419523061,-0.04634943365371875,0.014477754635973504,0.009892703534798096,-0.08813769883120412,-0.056242137188516846,-0.14437983601972096,0.0,False,True
20260510_232418,1240,importer,-0.2634295798506994,-1.437411398694732,False,0.04486275589244692,0.07295053141040475,0.2320668460580115,0.23472304295165786,-0.14467397539824597,-0.11875560445245342,-0.03428286663531787,-0.02814108438254322,0.011074488924519758,0.04199452248431589,-0.04535735555983763,-0.07013560686685912,-0.11549296242669674,0.0,False,True
20260510_232418,1241,importer,-0.5165770298888426,-6.829458348568546,False,0.06070379950437481,0.07001768657047515,0.48901183818128935,0.21125449516217176,-0.3913194123386162,-0.12525761755022624,-0.08401012172023564,-0.026890839976207354,0.007157716881191193,0.0074563872705345775,-0.09116783860142684,-0.03434722724674193,-0.12551506584816877,0.0,False,True
20260510_232418,1242,importer,-0.3881796343908227,-2.027916902182033,False,0.007689157848250578,0.007185346146109987,0.16493442168069397,0.33353586119989537,-0.1256738599758141,-0.2625057744150086,-0.017033572644090188,-0.035579484698343176,0.03161320880043533,0.014337140534192046,-0.04864678144452552,-0.04991662523253522,-0.09856340667706073,0.0,False,True
20260510_232418,1243,importer,-0.7856313543534374,-25.444960733980103,True,0.030840073681765525,0.01364904552013305,0.5576626378080228,0.29890497313194186,-0.5096043314870397,-0.2760270228663978,-0.1246603248826773,-0.06752222502998574,0.03899093456938863,0.021009065430611366,-0.16365125945206593,-0.0885312904605971,-0.25218254991266303,0.0,False,True
20260510_232418,1244,importer,-0.23752568555883896,-1.5677893376810892,False,0.02440749077358115,0.06030258348352445,0.20258362431930918,0.1771890528135506,-0.14748399073487659,-0.09004169482396236,-0.025649978896739718,-0.015659784906506144,0.01006363941347147,0.03051724654445504,-0.035713618310211186,-0.046177031450961185,-0.08189064976117237,0.0,False,True
20260510_232418,1245,importer,-0.5439981848678277,-3.4126799254889892,False,0.046351775927118144,0.07194581731630198,0.4345635790184605,0.3533256715356839,-0.3189402032468781,-0.22505798162094962,-0.05062722115060698,-0.035724753703795055,0.0,0.0,-0.05062722115060698,-0.035724753703795055,-0.08635197485440203,0.0,False,True
20260510_232418,1246,importer,-0.33302084579174174,-3.083365430657525,False,0.039416957318619945,0.02745074783654406,0.19487104672217936,0.25343733648558875,-0.1344069179737678,-0.19861392781797388,-0.03077797196013233,-0.045480798112388886,0.018926860897678,0.040458026700776945,-0.04970483285781033,-0.08593882481316584,-0.13564365767097616,0.0,False,True
20260510_232418,1247,importer,-0.536855441673904,-4.481720804091994,False,0.014706859800276265,0.004376457336115733,0.49602854583811606,0.1355677374971226,-0.4219035215203966,-0.11495192015350746,-0.047708126731230156,-0.012998566010823536,0.0,0.0,-0.047708126731230156,-0.012998566010823536,-0.06070669274205369,0.0,False,True
20260510_232418,1248,importer,-0.38673977835193907,-6.209606399371292,False,0.030540795627415636,0.11441969628502381,0.23738137950643845,0.32963305095687556,-0.1920562616223831,-0.19468351672955597,-0.03706016033819797,-0.037567128945723074,0.0157379098547522,0.004472344903844219,-0.05279807019295017,-0.04203947384956729,-0.09483754404251746,0.0,False,True
20260510_232418,1249,importer,-0.5523125103407092,-5.434022600738262,False,0.039843234723289815,0.10229262902229529,0.5885953817409915,0.18442228828692014,-0.4889274799616337,-0.06338503037907543,-0.1195498863866349,-0.01549856265192231,0.042128227852284914,0.017871772147715084,-0.1616781142389198,-0.03337033479963739,-0.1950484490385572,0.0,False,True
20260510_232418,1250,importer,-0.327946428849888,-1.8603590888465311,False,0.01557879387740623,0.006649723459364663,0.160748557785821,0.26436613933898795,-0.11683280692807414,-0.21111362192181388,-0.019239115056314825,-0.03476454404292105,0.014528205483173533,0.014850967892492609,-0.03376732053948836,-0.04961551193541366,-0.08338283247490202,0.0,False,True
20260510_232418,1251,importer,-0.5417092836290097,-8.942987519530856,False,0.03512180250098251,0.03482587488407947,0.38411738137303936,0.26697884648517617,-0.32572819187877206,-0.21598109175023777,-0.06390555150764982,-0.042373952048523233,0.0,0.0,-0.06390555150764982,-0.042373952048523233,-0.10627950355617305,0.0,False,True
20260510_232418,1252,importer,-0.38637460720780203,-2.9265071282520307,False,0.055324755360125176,0.06015851275181903,0.2641348956389889,0.31405960300429014,-0.17393750471711664,-0.2124371024906854,-0.021897097825897438,-0.026743835509507423,0.03192137580591659,0.018294188608942226,-0.05381847363181403,-0.04503802411844965,-0.09885649775026367,0.0,False,True
20260510_232418,1253,importer,-0.5020077486822728,-2.6741014595501196,False,0.017214473305262885,0.0656408796813411,0.45089137480453173,0.2691435233145156,-0.34903128599447864,-0.15297646268779425,-0.03943163234189946,-0.01728243821032372,0.0,0.0,-0.03943163234189946,-0.01728243821032372,-0.05671407055222318,0.0,False,True
20260510_232418,1254,importer,-0.41755623036501227,-4.645666132290808,False,0.03560818560158262,0.01043367278094044,0.2515410129888418,0.2578407178191033,-0.19332411764039126,-0.22423211272462093,-0.03551512615594776,-0.04119316238878707,0.0,0.0,-0.03551512615594776,-0.04119316238878707,-0.07670828854473483,0.0,False,True
20260510_232418,1255,importer,-0.7060607167112449,-4.977547463952013,False,0.009546731355792554,0.006925147129961576,0.6198162777694101,0.22214824176671266,-0.5223491541962617,-0.18371156251498322,-0.07324877056530718,-0.02576178401889025,0.0,0.0,-0.07324877056530718,-0.02576178401889025,-0.09901055458419743,0.0,False,True
20260510_232418,1256,importer,-0.20926113825824547,-4.094803744826754,False,0.05174573318811393,0.07709471355786288,0.12598986228334064,0.23032063964416924,-0.06780553432161396,-0.14145560393663148,-0.014873102367646274,-0.031028199967389754,0.0,0.0,-0.014873102367646274,-0.031028199967389754,-0.04590130233503603,0.0,False,True
20260510_232418,1257,importer,-0.4507735551438975,-2.890198023257727,False,0.054253177587446105,0.06553213404441224,0.44103514294224305,0.23495549766262552,-0.31799533629766963,-0.13277821884622787,-0.05896796474760046,-0.024621937602394083,0.0,0.0,-0.05896796474760046,-0.024621937602394083,-0.08358990234999454,0.0,False,True
20260510_232418,1258,importer,-0.5653009704498001,-15.400988202579834,True,0.004004574442846998,0.003072058388398663,0.3085893977605512,0.285598156723682,-0.2932578952186789,-0.27204307523112126,-0.03363450065039721,-0.03120131849808898,0.030442942342297323,0.02798822476477813,-0.06407744299269454,-0.05918954326286711,-0.12326698625556165,0.0,False,True
20260510_232418,1259,importer,-0.6134868663547017,-3.147315911277941,False,0.03683804700199484,0.017998913036175377,0.5801691077043247,0.24996827544188688,-0.43024227715634994,-0.18324458919835185,-0.1001866624396456,-0.04267052490342614,0.0,0.0,-0.1001866624396456,-0.04267052490342614,-0.14285718734307173,0.0,False,True
20260510_232418,1260,importer,-0.33491410720603093,-4.030695093809961,False,0.034391100513462516,0.06470045782561173,0.14941539348296135,0.3239201513286003,-0.10260923255274006,-0.2323048746532908,-0.016237789439850575,-0.036761971088051834,0.0,0.0,-0.016237789439850575,-0.036761971088051834,-0.05299976052790241,0.0,False,True
20260510_232418,1261,importer,-0.7381191859266959,-10.585083071343458,True,0.03678500117118773,0.061110544667212996,0.7176985839080696,0.18098302877725317,-0.6308670133406408,-0.10725217258605521,-0.10496679638946141,-0.017845150759355118,0.008938701493283237,0.004717105647931371,-0.11390549788274465,-0.02256225640728649,-0.13646775429003113,0.0,False,True
20260510_232418,1262,importer,-0.2862736132280266,-2.3218880648220486,False,0.044048152862884035,0.024451076607383854,0.16839375109418006,0.2362716945353272,-0.10358375001771881,-0.18268986321030775,-0.025506419006365334,-0.04498547502345288,0.021919930297041233,0.026859592598771756,-0.04742634930340657,-0.07184506762222465,-0.11927141692563122,0.0,False,True
20260510_232418,1263,importer,-0.6208752577800528,-5.45412886371356,False,0.028963565390298235,0.009933680121114384,0.4196751496716012,0.32485111505178915,-0.3429375174693161,-0.2779377403107367,-0.047807069501454545,-0.03874580117732813,0.012808559551835061,0.04719144044816494,-0.060615629053289606,-0.08593724162549307,-0.14655287067878267,0.0,False,True
20260510_232418,1264,importer,-0.29548237062665145,-1.8031716004568212,False,0.039464971450447,0.10444768059131607,0.22667115714822,0.2988380861240249,-0.15006200549336313,-0.1454203651332883,-0.03146810264630717,-0.030494747566732837,0.02408631781222399,0.015516986387650412,-0.055554420458531165,-0.04601173395438325,-0.10156615441291442,0.0,False,True
20260510_232418,1265,importer,-0.5827098964994056,-16.564616876866264,True,0.09208944722078741,0.05791055277921259,0.286764827675558,0.4726601103065542,-0.18458757073984364,-0.39812232575956197,-0.027585083295864905,-0.0594960834795278,0.011823150169415557,0.04027693089066617,-0.03940823346528046,-0.09977301437019397,-0.13918124783547442,0.0,False,True
20260510_232418,1266,importer,-0.43000289176114836,-2.9224200361605153,False,0.011270340941794112,0.01940819803630571,0.40207462498983126,0.13808561524311325,-0.3316432978413608,-0.09835959391978752,-0.07282554306844832,-0.02159878064723318,0.0,0.0,-0.07282554306844832,-0.02159878064723318,-0.0944243237156815,0.0,False,True
20260510_232418,1267,importer,-0.7479427872422797,-10.116652424536976,True,0.016084468483025683,0.05016862439640378,0.42854933913749105,0.45064716108191366,-0.3807814269880687,-0.36716136025421087,-0.041225619892992456,-0.03975103196855356,0.0,0.0,-0.041225619892992456,-0.03975103196855356,-0.08097665186154601,0.0,False,True
20260510_232418,1268,importer,-0.2041699614696597,-1.0575232863720547,False,0.07861867514858838,0.02782748941284722,0.23260080579774284,0.15233211332826113,-0.10907522583719827,-0.0950947356324614,-0.02001231967650071,-0.017447282225842818,0.0,0.0,-0.02001231967650071,-0.017447282225842818,-0.03745960190234353,0.0,False,True
20260510_232418,1269,importer,-0.6243801293264611,-5.377953204712403,False,0.04973259183885307,0.0421781755245313,0.4148886097330427,0.3954868409581655,-0.3169874686449691,-0.30739266068149207,-0.06510682037833553,-0.06313611963955527,0.04489657704904675,0.015103422950953242,-0.11000339742738227,-0.07823954259050851,-0.18824294001789077,0.0,False,True
20260510_232418,1270,importer,-0.36824641288396937,-5.591010258439926,False,0.02454405497634371,0.031210698738083638,0.28574148873773386,0.1681551342273784,-0.2423773505606921,-0.12586906232327721,-0.03057219488561126,-0.01587645666773144,0.013117946291614552,0.023751757489245153,-0.04369014117722581,-0.03962821415697659,-0.0833183553342024,0.0,False,True
20260510_232418,1271,importer,-0.5718672224423087,-3.5667649297134703,False,0.002560535362946358,0.005443010655207071,0.23523216995541102,0.45536327699068835,-0.1949563462815289,-0.3769108761607798,-0.04587550929352707,-0.08869153906473017,0.005467174570337907,0.012343588967545852,-0.05134268386386498,-0.10103512803227602,-0.152377811896141,0.0,False,True
20260510_232418,1272,importer,-0.42541539864138644,-3.976797153072051,False,0.07840358423742193,0.040136885267470904,0.4313178691469928,0.17779776454746218,-0.3067743244887642,-0.11864107415262233,-0.050440509099936914,-0.019507226331259727,0.0,0.0,-0.050440509099936914,-0.019507226331259727,-0.06994773543119664,0.0,False,True
20260510_232418,1273,importer,-0.585260772881375,-3.4590402502603603,False,0.10192150927817686,0.028072799064980312,0.47341886818320417,0.3875017886152033,-0.29139609594092253,-0.29386467694045243,-0.037939259648750445,-0.038260664557085676,0.016851312551563975,0.004328211855226755,-0.05479057220031442,-0.04258887641231243,-0.09737944861262685,0.0,False,True
20260510_232418,1274,importer,-0.32313248598888816,-3.301614892519443,False,0.003659767029006202,0.011939557705875318,0.2503725601187007,0.12510791557710307,-0.22220857003271008,-0.1009239159561781,-0.046544547011381276,-0.02113985950273447,0.022553442811102234,0.033706711574017445,-0.06909798982248351,-0.054846571076751914,-0.12394456089923542,0.0,False,True
20260510_232418,1275,importer,-0.5688024145169008,-4.423407816971544,False,0.018747261847075935,0.026467783388975142,0.22201905658457177,0.48260550226096305,-0.17472254477470833,-0.39407986974219256,-0.03068118482700108,-0.06920021303347516,0.020217412646859886,0.03978258735314011,-0.05089859747386097,-0.10898280038661527,-0.15988139786047623,0.0,False,True
20260510_232418,1276,importer,-0.38360572998992176,-7.127323796811463,False,0.050731257949031584,0.03325052657722712,0.33697972554053174,0.15720576476034712,-0.26811159640492527,-0.11549413358499644,-0.06608357867263728,-0.028466749537626436,0.0,0.0,-0.06608357867263728,-0.028466749537626436,-0.09455032821026371,0.0,False,True
20260510_232418,1277,importer,-0.47267689194089524,-5.345814728373984,False,0.07562227150517212,0.03140135841352237,0.2563450676800442,0.379584325622605,-0.15805676751281314,-0.314620124428082,-0.035350326121424185,-0.07036664217490173,0.0,0.0,-0.035350326121424185,-0.07036664217490173,-0.1057169682963259,0.0,False,True
20260510_232418,1278,importer,-0.3838915905453712,-2.1451392418887987,False,0.024384659914268036,0.05375479462559722,0.43366416666333607,0.12907380208696195,-0.3316714785838031,-0.05222011196156813,-0.0509119404332037,-0.008015845200059407,0.0,0.0,-0.0509119404332037,-0.008015845200059407,-0.058927785633263105,0.0,False,True
20260510_232418,1279,importer,-0.728602685749961,-17.34711771084671,True,0.014788555284458983,0.015567688055839546,0.35605865077546417,0.43617518364021013,-0.32631514484365365,-0.4022875409063074,-0.06351196251414784,-0.078298760022897,0.0,0.0,-0.06351196251414784,-0.078298760022897,-0.14181072253704485,0.0,False,True
20260510_232418,1280,importer,-0.24816528642099228,-1.7718967061354436,False,0.07105697611484361,0.0626283689481424,0.25180376055312736,0.19223766788246646,-0.14548008286184705,-0.10268520355914525,-0.016721327716466634,-0.011802529298633326,0.0,0.0,-0.016721327716466634,-0.011802529298633326,-0.02852385701509996,0.0,False,True
20260510_232418,1281,importer,-0.5175992018980973,-2.9308193179218285,False,0.031320640834950786,0.10262930666192532,0.3957630509776771,0.39553353276236364,-0.2945484258653014,-0.22305077603279588,-0.06338547299973189,-0.047999506024389675,0.0104166984623603,0.02449785264298996,-0.0738021714620922,-0.07249735866737964,-0.14629953012947183,0.0,False,True
20260510_232418,1282,importer,-0.3683256907685209,-3.6346845106700054,False,0.023631360189734857,0.006471640989438731,0.2735255264304993,0.16983133516270243,-0.2221760855739047,-0.14614960519461623,-0.03209583892920112,-0.02111295721038523,0.03033426416292787,0.02966573583707213,-0.062430103092128986,-0.05077869304745736,-0.11320879613958634,0.0,False,True
20260510_232418,1283,importer,-0.4747572737343295,-3.6042282186049377,False,0.04747356109520929,0.03099402064630253,0.2287237771666763,0.40842821128934936,-0.15112219134613483,-0.3236350823881946,-0.028390884080834695,-0.060800376349291356,0.03338757719567888,0.010707076667780951,-0.06177846127651357,-0.07150745301707231,-0.13328591429358588,0.0,False,True
20260510_232418,1284,importer,-0.4231635813678133,-6.948744987671252,False,0.04414781661987614,0.06254075593962956,0.4095510473564048,0.15466036455745202,-0.34046245535050373,-0.08270112601730954,-0.03702406688106101,-0.008993449858227939,0.0060027689165744235,0.0104672452830401,-0.043026835797635436,-0.01946069514126804,-0.062487530938903475,0.0,False,True
20260510_232418,1285,importer,-0.558093094435907,-6.188348304236003,False,0.02624676717646061,0.05807236352734627,0.27424247980637156,0.431848177886031,-0.22326329185195506,-0.33482980258395195,-0.02704926942129828,-0.04056601273432367,0.0,0.0,-0.02704926942129828,-0.04056601273432367,-0.06761528215562194,0.0,False,True
20260510_232418,1286,importer,-0.3576690263628681,-1.9085304624460864,False,0.03176202391684536,0.01312718293591853,0.3745389496913471,0.12085969336272101,-0.2725862821840489,-0.08508274417881924,-0.05478929327327165,-0.017101460080667482,0.02122888236030545,0.028461027146283725,-0.0760181756335771,-0.04556248722695121,-0.12158066286052831,0.0,False,True
20260510_232418,1287,importer,-0.8007058005514758,-15.768272298694548,True,0.008442048630825883,0.007412807083539956,0.40094715950775156,0.4592962727160453,-0.3721451938073128,-0.42856060674416296,-0.06304237799758644,-0.07259929784080316,0.0,0.0,-0.06304237799758644,-0.07259929784080316,-0.1356416758383896,0.0,False,True
20260510_232418,1288,importer,-0.1915771296153613,-1.347688811367554,False,0.06309425820343095,0.0666377365241955,0.21859596519440133,0.15595670017704644,-0.1244277771607245,-0.06714935245463677,-0.0298261171917732,-0.016096120186062945,0.01718443749032929,0.012133941550478195,-0.047010554682102496,-0.02823006173654114,-0.07524061641864363,0.0,False,True
