run_id,profile_id,timing_cv_scenario,timing_CV,tenor_months,k_gamma,theta_gamma,raw_weight,omega_t,weight_sum_check,family
20260511_090921,1931,high,0.6,9,2.7777777777777777,0.4993722109124064,3.095122374767636e-06,3.4428040545633074e-06,1.0,exporter
20260511_090921,1931,high,0.6,12,2.7777777777777777,0.4993722109124064,1.2698381945861308e-08,1.4124818199760812e-08,1.0,exporter
20260511_090921,1932,low,0.25,1,16.0,0.31437591032590717,3.4902988100139493e-06,1.1603182309961895e-05,0.9999999999999999,exporter
20260511_090921,1932,low,0.25,2,16.0,0.31437591032590717,0.004751852199641134,0.01579710230661001,0.9999999999999999,exporter
20260511_090921,1932,low,0.25,3,16.0,0.31437591032590717,0.08645342229703937,0.2874065731434219,0.9999999999999999,exporter
20260511_090921,1932,low,0.25,6,16.0,0.31437591032590717,0.20318107987815703,0.6754570998325969,0.9999999999999999,exporter
20260511_090921,1932,low,0.25,9,16.0,0.31437591032590717,0.006381213709954867,0.02121376709151693,0.9999999999999999,exporter
20260511_090921,1932,low,0.25,12,16.0,0.31437591032590717,3.424802077581662e-05,0.00011385444354421183,0.9999999999999999,exporter
20260511_090921,1932,baseline,0.4,1,6.249999999999999,0.8048023304343225,0.006066921488880047,0.014602289404045812,1.0,exporter
20260511_090921,1932,baseline,0.4,2,6.249999999999999,0.8048023304343225,0.06664185759273561,0.16039826669521837,1.0,exporter
20260511_090921,1932,baseline,0.4,3,6.249999999999999,0.8048023304343225,0.16165809115434668,0.3890899586994904,1.0,exporter
20260511_090921,1932,baseline,0.4,6,6.249999999999999,0.8048023304343225,0.14795125383450894,0.356099387497061,1.0,exporter
20260511_090921,1932,baseline,0.4,9,6.249999999999999,0.8048023304343225,0.029902774544684686,0.07197208150554546,1.0,exporter
20260511_090921,1932,baseline,0.4,12,6.249999999999999,0.8048023304343225,0.003256518727298841,0.007838016198638961,1.0,exporter
20260511_090921,1932,high,0.6,1,2.7777777777777777,1.8108052434772253,0.06722324305520248,0.1310830888403084,0.9999999999999999,exporter
20260511_090921,1932,high,0.6,2,2.7777777777777777,1.8108052434772253,0.13269326905382378,0.2587474627133033,0.9999999999999999,exporter
20260511_090921,1932,high,0.6,3,2.7777777777777777,1.8108052434772253,0.15705979175443113,0.3062613718127232,0.9999999999999999,exporter
20260511_090921,1932,high,0.6,6,2.7777777777777777,1.8108052434772253,0.10273642366645874,0.20033261024832014,0.9999999999999999,exporter
20260511_090921,1932,high,0.6,9,2.7777777777777777,1.8108052434772253,0.04029680003660128,0.0785774202360377,0.9999999999999999,exporter
20260511_090921,1932,high,0.6,12,2.7777777777777777,1.8108052434772253,0.012819729433193696,0.024998046149307188,0.9999999999999999,exporter
20260511_090921,1933,low,0.25,1,16.0,0.23441434861160815,0.000129144101895402,0.00028204116731306387,1.0,exporter
20260511_090921,1933,low,0.25,2,16.0,0.23441434861160815,0.05940811373968275,0.12974292670816853,1.0,exporter
20260511_090921,1933,low,0.25,3,16.0,0.23441434861160815,0.3652043158103261,0.7975792159857086,1.0,exporter
20260511_090921,1933,low,0.25,6,16.0,0.23441434861160815,0.03310926898141423,0.07230819476342465,1.0,exporter
20260511_090921,1933,low,0.25,9,16.0,0.23441434861160815,4.011273125404343e-05,8.76032384054887e-05,1.0,exporter
20260511_090921,1933,low,0.25,12,16.0,0.23441434861160815,8.304759095118441e-09,1.8136979661201104e-08,1.0,exporter
20260511_090921,1933,baseline,0.4,1,6.249999999999999,0.6001007324457169,0.02486286515387135,0.044042686892372375,0.9999999999999999,exporter
20260511_090921,1933,baseline,0.4,2,6.249999999999999,0.6001007324457169,0.17875410165962358,0.3166493837857718,0.9999999999999999,exporter
20260511_090921,1933,baseline,0.4,3,6.249999999999999,0.6001007324457169,0.2838131343447922,0.5027535215483467,0.9999999999999999,exporter
20260511_090921,1933,baseline,0.4,6,6.249999999999999,0.6001007324457169,0.0728336474024352,0.12901930280048293,0.9999999999999999,exporter
20260511_090921,1933,baseline,0.4,9,6.249999999999999,0.6001007324457169,0.004127653772529848,0.007311826757639196,0.9999999999999999,exporter
20260511_090921,1933,baseline,0.4,12,6.249999999999999,0.6001007324457169,0.00012604444807210428,0.00022327821538690158,0.9999999999999999,exporter
20260511_090921,1933,high,0.6,1,2.7777777777777777,1.3502266480028629,0.12582834441706822,0.20037372676338425,1.0,exporter
20260511_090921,1933,high,0.6,2,2.7777777777777777,1.3502266480028629,0.20572984703757732,0.3276118457121542,1.0,exporter
20260511_090921,1933,high,0.6,3,2.7777777777777777,1.3502266480028629,0.20169856779436368,0.32119228699246544,1.0,exporter
20260511_090921,1933,high,0.6,6,2.7777777777777777,1.3502266480028629,0.07497740465481702,0.11939680255138212,1.0,exporter
20260511_090921,1933,high,0.6,9,2.7777777777777777,1.3502266480028629,0.01671262553794295,0.02661380532782634,1.0,exporter
20260511_090921,1933,high,0.6,12,2.7777777777777777,1.3502266480028629,0.003021489880875802,0.004811532652787682,1.0,exporter
20260511_090921,1934,low,0.25,1,16.0,0.19424575479933992,0.0010816250078048233,0.0014729161043031786,0.9999999999999999,exporter
20260511_090921,1934,low,0.25,2,16.0,0.19424575479933992,0.20593376726705626,0.280432830268107,0.9999999999999999,exporter
20260511_090921,1934,low,0.25,3,16.0,0.19424575479933992,0.523959066552558,0.7135076773855284,0.9999999999999999,exporter
20260511_090921,1934,low,0.25,6,16.0,0.19424575479933992,0.003367828931010754,0.004586182302766259,0.9999999999999999,exporter
20260511_090921,1934,low,0.25,9,16.0,0.19424575479933992,2.8928215087707236e-07,3.939335126681801e-07,0.9999999999999999,exporter
20260511_090921,1934,low,0.25,12,16.0,0.19424575479933992,4.2462485900410726e-12,5.782381034106737e-12,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,1,6.249999999999999,0.4972691322863103,0.057029411079713266,0.08092111892656684,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,2,6.249999999999999,0.4972691322863103,0.29050080778222,0.41220222986260147,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,3,6.249999999999999,0.4972691322863103,0.3267890039946115,0.4636928797875856,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,6,6.249999999999999,0.4972691322863103,0.029826194993957455,0.04232147985640989,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,9,6.249999999999999,0.4972691322863103,0.0006011736042274295,0.0008530272328290934,0.9999999999999999,exporter
20260511_090921,1934,baseline,0.4,12,6.249999999999999,0.4972691322863103,6.529068301027483e-06,9.264334007037743e-06,0.9999999999999999,exporter
20260511_090921,1934,high,0.6,1,2.7777777777777777,1.118855547644198,0.1819792664612943,0.25618714660628833,1.0,exporter
20260511_090921,1934,high,0.6,2,2.7777777777777777,1.118855547644198,0.25528587301693095,0.35938687219081145,1.0,exporter
20260511_090921,1934,high,0.6,3,2.7777777777777777,1.118855547644198,0.21474266842829726,0.3023108761182247,1.0,exporter
20260511_090921,1934,high,0.6,6,2.7777777777777777,1.118855547644198,0.05042014487430269,0.07098057541390647,1.0,exporter
20260511_090921,1934,high,0.6,9,2.7777777777777777,1.118855547644198,0.007098662418160473,0.009993369601897074,1.0,exporter
20260511_090921,1934,high,0.6,12,2.7777777777777777,1.118855547644198,0.000810608475090285,0.001141160068872044,1.0,exporter
20260511_090921,1935,low,0.25,1,16.0,0.10010673163924366,0.34496370618335753,0.3946604585359275,1.0,exporter
20260511_090921,1935,low,0.25,2,16.0,0.10010673163924366,0.5186911943630942,0.5934157737077401,1.0,exporter
20260511_090921,1935,low,0.25,3,16.0,0.10010673163924366,0.01042229342947238,0.011923767718582086,1.0,exporter
20260511_090921,1935,low,0.25,6,16.0,0.10010673163924366,3.299664895630376e-11,3.775026872050731e-11,1.0,exporter
20260511_090921,1935,low,0.25,9,16.0,0.10010673163924366,1.3960318529533351e-21,1.5971493851137905e-21,1.0,exporter
20260511_090921,1935,low,0.25,12,16.0,0.10010673163924366,1.0093295356905337e-32,1.1547372962121153e-32,1.0,exporter
20260511_090921,1935,baseline,0.4,1,6.249999999999999,0.2562732329964638,0.5421324515181082,0.5265305292488301,1.0,exporter
20260511_090921,1935,baseline,0.4,2,6.249999999999999,0.2562732329964638,0.4167338649734794,0.4047407637487045,1.0,exporter
20260511_090921,1935,baseline,0.4,3,6.249999999999999,0.2562732329964638,0.0707430558849809,0.06870715551429113,1.0,exporter
20260511_090921,1935,baseline,0.4,6,6.249999999999999,0.2562732329964638,2.218855548408915e-05,2.1549995447771606e-05,1.0,exporter
20260511_090921,1935,baseline,0.4,9,6.249999999999999,0.2562732329964638,1.5369009402179033e-09,1.4926707729631782e-09,1.0,exporter
20260511_090921,1935,baseline,0.4,12,6.249999999999999,0.2562732329964638,5.736037473776153e-14,5.5709611892834644e-14,1.0,exporter
20260511_090921,1935,high,0.6,1,2.7777777777777777,0.5766147742420434,0.49509834378080614,0.5466796147573424,1.0,exporter
20260511_090921,1935,high,0.6,2,2.7777777777777777,0.5766147742420434,0.2996928043721293,0.33091596628777653,1.0,exporter
20260511_090921,1935,high,0.6,3,2.7777777777777777,0.5766147742420434,0.10877969787403817,0.12011278986125486,1.0,exporter
20260511_090921,1935,high,0.6,6,2.7777777777777777,0.5766147742420434,0.0020519817844701672,0.0022657652272815455,1.0,exporter
20260511_090921,1935,high,0.6,9,2.7777777777777777,0.5766147742420434,2.321057206970196e-05,2.5628739737775937e-05,1.0,exporter
20260511_090921,1935,high,0.6,12,2.7777777777777777,0.5766147742420434,2.1294153008375342e-07,2.3512660685361464e-07,1.0,exporter
20260511_090921,1936,low,0.25,1,16.0,0.34132522850995883,1.2034521508652914e-06,3.833972439507222e-06,0.9999999999999999,exporter
20260511_090921,1936,low,0.25,2,16.0,0.34132522850995883,0.002106208860122346,0.006709985698848851,0.9999999999999999,exporter
20260511_090921,1936,low,0.25,3,16.0,0.34132522850995883,0.049259839691614696,0.15693259396844506,0.9999999999999999,exporter
20260511_090921,1936,low,0.25,6,16.0,0.34132522850995883,0.24592968187350875,0.783485759431206,0.9999999999999999,exporter
20260511_090921,1936,low,0.25,9,16.0,0.34132522850995883,0.016407705514382608,0.05227186697241197,0.9999999999999999,exporter
20260511_090921,1936,low,0.25,12,16.0,0.34132522850995883,0.00018706688766661865,0.0005959599566484885,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,1,6.249999999999999,0.8737925849854948,0.004002489293280936,0.010230201691024619,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,2,6.249999999999999,0.8737925849854948,0.04849704338476386,0.12395649279496568,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,3,6.249999999999999,0.8737925849854948,0.12976930519957985,0.33168512598508265,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,6,6.249999999999999,0.8737925849854948,0.15940879411984796,0.4074424678428737,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,9,6.249999999999999,0.8737925849854948,0.04324383547837594,0.11052950462101842,0.9999999999999999,exporter
20260511_090921,1936,baseline,0.4,12,6.249999999999999,0.8737925849854948,0.00632099422385438,0.016156207065034883,0.9999999999999999,exporter
20260511_090921,1936,high,0.6,1,2.7777777777777777,1.9660333162173629,0.05587735209552108,0.11534721075000343,1.0,exporter
20260511_090921,1936,high,0.6,2,2.7777777777777777,1.9660333162173629,0.11521298080903,0.23783331672190172,1.0,exporter
20260511_090921,1936,high,0.6,3,2.7777777777777777,1.9660333162173629,0.14244712837436993,0.29405256908457333,1.0,exporter
20260511_090921,1936,high,0.6,6,2.7777777777777777,1.9660333162173629,0.10619928941131794,0.21922641925277978,1.0,exporter
20260511_090921,1936,high,0.6,9,2.7777777777777777,1.9660333162173629,0.04747622873582489,0.09800483301794678,1.0,exporter
20260511_090921,1936,high,0.6,12,2.7777777777777777,1.9660333162173629,0.017214443935098123,0.035535651172794974,1.0,exporter
20260511_090921,1937,low,0.25,1,16.0,0.2914036925067194,9.145894470555347e-06,3.0374074768280706e-05,1.0,exporter
20260511_090921,1937,low,0.25,2,16.0,0.2914036925067194,0.009689976589097036,0.03218100475220675,1.0,exporter
20260511_090921,1937,low,0.25,3,16.0,0.2914036925067194,0.13719497992859309,0.4556329172176445,1.0,exporter
20260511_090921,1937,low,0.25,6,16.0,0.2914036925067194,0.15195954202260947,0.5046669307204644,1.0,exporter
20260511_090921,1937,low,0.25,9,16.0,0.2914036925067194,0.0022492445787580828,0.007469878777553801,1.0,exporter
20260511_090921,1937,low,0.25,12,16.0,0.2914036925067194,5.6892831940395875e-06,1.889445736226479e-05,1.0,exporter
20260511_090921,1937,baseline,0.4,1,6.249999999999999,0.7459934528172018,0.00883876621597228,0.01990364325840139,1.0,exporter
20260511_090921,1937,baseline,0.4,2,6.249999999999999,0.7459934528172018,0.08802982329111027,0.1982306303927552,1.0,exporter
20260511_090921,1937,baseline,0.4,3,6.249999999999999,0.7459934528172018,0.19361528772512845,0.4359940654714772,1.0,exporter
20260511_090921,1937,baseline,0.4,6,6.249999999999999,0.7459934528172018,0.13208066308479602,0.2974268506641007,1.0,exporter
20260511_090921,1937,baseline,0.4,9,6.249999999999999,0.7459934528172018,0.019898047716782278,0.04480757083243176,1.0,exporter
20260511_090921,1937,baseline,0.4,12,6.249999999999999,0.7459934528172018,0.001615217281647526,0.003637239380833741,1.0,exporter
20260511_090921,1937,high,0.6,1,2.7777777777777777,1.6784852688387035,0.0794606339766662,0.14701515402779933,0.9999999999999999,exporter
20260511_090921,1937,high,0.6,2,2.7777777777777777,1.6784852688387035,0.1501670170579676,0.2778335137516671,0.9999999999999999,exporter
20260511_090921,1937,high,0.6,3,2.7777777777777777,1.6784852688387035,0.17017030318917742,0.3148428609525153,0.9999999999999999,exporter
20260511_090921,1937,high,0.6,6,2.7777777777777777,1.6784852688387035,0.09768378605560656,0.1807309624184566,0.9999999999999999,exporter
20260511_090921,1937,high,0.6,9,2.7777777777777777,1.6784852688387035,0.03362388451622363,0.062209679356662856,0.9999999999999999,exporter
20260511_090921,1937,high,0.6,12,2.7777777777777777,1.6784852688387035,0.009387186997358243,0.017367829492898768,0.9999999999999999,exporter
20260511_090921,1938,low,0.25,1,16.0,0.175174490083009,0.003226679503366217,0.003734174355422855,1.0,exporter
20260511_090921,1938,low,0.25,2,16.0,0.175174490083009,0.3507478344930904,0.4059137473733615,1.0,exporter
20260511_090921,1938,low,0.25,3,16.0,0.175174490083009,0.5095104752715816,0.5896467091304147,1.0,exporter
20260511_090921,1938,low,0.25,6,16.0,0.175174490083009,0.0006094958480549464,0.0007053578650030467,1.0,exporter
20260511_090921,1938,low,0.25,9,16.0,0.175174490083009,9.743328306809295e-09,1.1275767135160521e-08,1.0,exporter
20260511_090921,1938,low,0.25,12,16.0,0.175174490083009,2.6616814933059327e-14,3.080312985605674e-14,1.0,exporter
20260511_090921,1938,baseline,0.4,1,6.249999999999999,0.44844669461250314,0.0874018075534384,0.11151440370317256,1.0,exporter
20260511_090921,1938,baseline,0.4,2,6.249999999999999,0.44844669461250314,0.3576730233690118,0.45634861610064203,1.0,exporter
20260511_090921,1938,baseline,0.4,3,6.249999999999999,0.44844669461250314,0.32323887753003994,0.4124147050323467,1.0,exporter
20260511_090921,1938,baseline,0.4,6,6.249999999999999,0.44844669461250314,0.015296988835981526,0.0195171545789325,1.0,exporter
20260511_090921,1938,baseline,0.4,9,6.249999999999999,0.44844669461250314,0.00015986741119488194,0.0002039719718618773,1.0,exporter
20260511_090921,1938,baseline,0.4,12,6.249999999999999,0.44844669461250314,9.002501284342852e-07,1.1486130443546465e-06,1.0,exporter
20260511_090921,1938,high,0.6,1,2.7777777777777777,1.0090050628781317,0.22000445636809596,0.29121579576271844,1.0,exporter
20260511_090921,1938,high,0.6,2,2.7777777777777777,1.0090050628781317,0.28001247398663337,0.37064728952158665,1.0,exporter
20260511_090921,1938,high,0.6,3,2.7777777777777777,1.0090050628781317,0.21370268069047563,0.28287425282776146,1.0,exporter
20260511_090921,1938,high,0.6,6,2.7777777777777777,1.0090050628781317,0.03747302898175538,0.0496023495828779,1.0,exporter
20260511_090921,1938,high,0.6,9,2.7777777777777777,1.0090050628781317,0.003940164178918413,0.005215521838701628,1.0,exporter
20260511_090921,1938,high,0.6,12,2.7777777777777777,1.0090050628781317,0.0003360253330064547,0.0004447904663539251,1.0,exporter
20260511_090921,1939,low,0.25,1,16.0,0.26361361605813727,3.1662771462446947e-05,9.301705954954404e-05,1.0000000000000002,exporter
20260511_090921,1939,low,0.25,2,16.0,0.26361361605813727,0.023363226239519037,0.06863513539767899,1.0000000000000002,exporter
20260511_090921,1939,low,0.25,3,16.0,0.26361361605813727,0.23037516201874275,0.6767828327867166,1.0000000000000002,exporter
20260511_090921,1939,low,0.25,6,16.0,0.26361361605813727,0.0861960666953921,0.25322182166684337,1.0000000000000002,exporter
20260511_090921,1939,low,0.25,9,16.0,0.26361361605813727,0.0004309810692229185,0.001266111269766158,1.0000000000000002,exporter
20260511_090921,1939,low,0.25,12,16.0,0.26361361605813727,3.6824859903667153e-07,1.081819445472607e-06,1.0000000000000002,exporter
20260511_090921,1939,baseline,0.4,1,6.249999999999999,0.6748508571088315,0.014357029490077814,0.02915736447684913,1.0,exporter
20260511_090921,1939,baseline,0.4,2,6.249999999999999,0.6748508571088315,0.12414540373251966,0.25212407533579867,1.0,exporter
20260511_090921,1939,baseline,0.4,3,6.249999999999999,0.6748508571088315,0.23706548623353227,0.48145090123062056,1.0,exporter
20260511_090921,1939,baseline,0.4,6,6.249999999999999,0.6748508571088315,0.10584041511018501,0.21494889049865343,1.0,exporter
20260511_090921,1939,baseline,0.4,9,6.249999999999999,0.6748508571088315,0.010435334411791,0.021192883186084973,1.0,exporter
20260511_090921,1939,baseline,0.4,12,6.249999999999999,0.6748508571088315,0.0005543837154858502,0.0011258852719932078,1.0,exporter
20260511_090921,1939,high,0.6,1,2.7777777777777777,1.5184144284948706,0.09857900854480268,0.17016042020558667,1.0,exporter
20260511_090921,1939,high,0.6,2,2.7777777777777777,1.5184144284948706,0.17495665700023066,0.3019983535277047,1.0,exporter
20260511_090921,1939,high,0.6,3,2.7777777777777777,1.5184144284948706,0.1861929308189445,0.32139364977546947,1.0,exporter
20260511_090921,1939,high,0.6,6,2.7777777777777777,1.5184144284948706,0.08852631613292987,0.15280814216736355,1.0,exporter
20260511_090921,1939,high,0.6,9,2.7777777777777777,1.5184144284948706,0.02523877585823313,0.04356546864193421,1.0,exporter
20260511_090921,1939,high,0.6,12,2.7777777777777777,1.5184144284948706,0.005836148899023141,0.010073965681941395,1.0,exporter
20260511_090921,1940,low,0.25,1,16.0,0.21188362792599946,0.00041329293617516647,0.0006843517836709557,1.0,exporter
20260511_090921,1940,low,0.25,2,16.0,0.21188362792599946,0.12078803553996467,0.200007066012014,1.0,exporter
20260511_090921,1940,low,0.25,3,16.0,0.21188362792599946,0.47174662792735933,0.7811424246699854,1.0,exporter
20260511_090921,1940,low,0.25,6,16.0,0.21188362792599946,0.01096747722248284,0.018160515079298615,1.0,exporter
20260511_090921,1940,low,0.25,9,16.0,0.21188362792599946,3.4074039980206186e-06,5.64215547769401e-06,1.0,exporter
20260511_090921,1940,low,0.25,12,16.0,0.21188362792599946,1.8090587851791465e-10,2.995532945373749e-10,1.0,exporter
20260511_090921,1940,baseline,0.4,1,6.249999999999999,0.5424220874905588,0.03916412631064843,0.06142595038778949,1.0,exporter
20260511_090921,1940,baseline,0.4,2,6.249999999999999,0.5424220874905588,0.23585120937591209,0.369914665556727,1.0,exporter
20260511_090921,1940,baseline,0.4,3,6.249999999999999,0.5424220874905588,0.3136601929523667,0.49195213236961793,1.0,exporter
20260511_090921,1940,baseline,0.4,6,6.249999999999999,0.5424220874905588,0.04730351853509381,0.074191967405501,1.0,exporter
20260511_090921,1940,baseline,0.4,9,6.249999999999999,0.5424220874905588,0.001575430027727851,0.0024709420543445938,1.0,exporter
20260511_090921,1940,baseline,0.4,12,6.249999999999999,0.5424220874905588,2.8271838364374007e-05,4.4342226019975485e-05,1.0,exporter
20260511_090921,1940,high,0.6,1,2.7777777777777777,1.2204496968537568,0.15398695632220372,0.22918416309233902,1.0,exporter
20260511_090921,1940,high,0.6,2,2.7777777777777777,1.2204496968537568,0.23270218170645365,0.34633878114041905,1.0,exporter
20260511_090921,1940,high,0.6,3,2.7777777777777777,1.2204496968537568,0.2108645948006312,0.3138371381538859,1.0,exporter
20260511_090921,1940,high,0.6,6,2.7777777777777777,1.2204496968537568,0.06189055150771235,0.09211386853402652,1.0,exporter
20260511_090921,1940,high,0.6,9,2.7777777777777777,1.2204496968537568,0.010892604377436913,0.01621184337792424,1.0,exporter
20260511_090921,1940,high,0.6,12,2.7777777777777777,1.2204496968537568,0.0015548957984471011,0.0023142057014053025,1.0,exporter
20260511_090921,1941,low,0.25,1,16.0,0.1355746015906334,0.03675236838674898,0.036845323956438275,1.0,exporter
20260511_090921,1941,low,0.25,2,16.0,0.1355746015906334,0.7540039098302125,0.7559109668734123,1.0,exporter
20260511_090921,1941,low,0.25,3,16.0,0.1355746015906334,0.20671920000346997,0.20724204252615666,1.0,exporter
20260511_090921,1941,low,0.25,6,16.0,0.1355746015906334,1.6624391056801849e-06,1.6666438135922328e-06,1.0,exporter
20260511_090921,1941,low,0.25,9,16.0,0.1355746015906334,1.7866094541920502e-13,1.7911282187483662e-13,1.0,exporter
20260511_090921,1941,low,0.25,12,16.0,0.1355746015906334,3.2811468852699263e-21,3.289445694063552e-21,1.0,exporter
20260511_090921,1941,baseline,0.4,1,6.249999999999999,0.34707098007202153,0.22606183604050675,0.2412267424837916,1.0,exporter
20260511_090921,1941,baseline,0.4,2,6.249999999999999,0.34707098007202153,0.48230479117596414,0.5146592441143228,1.0,exporter
20260511_090921,1941,baseline,0.4,3,6.249999999999999,0.34707098007202153,0.227241441018899,0.24248547890449484,1.0,exporter
20260511_090921,1941,baseline,0.4,6,6.249999999999999,0.34707098007202153,0.0015238967999016565,0.001626124370926024,1.0,exporter
20260511_090921,1941,baseline,0.4,9,6.249999999999999,0.34707098007202153,2.256811116082507e-06,2.4082047791394773e-06,1.0,exporter
20260511_090921,1941,baseline,0.4,12,6.249999999999999,0.34707098007202153,1.8008773035180517e-09,1.9216855580294096e-09,1.0,exporter
20260511_090921,1941,high,0.6,1,2.7777777777777777,0.7809097051620483,0.3356268820844221,0.3938304710569386,1.0,exporter
20260511_090921,1941,high,0.6,2,2.7777777777777777,0.7809097051620483,0.31980260473585453,0.3752619864241897,1.0,exporter
20260511_090921,1941,high,0.6,3,2.7777777777777777,0.7809097051620483,0.18272330646313042,0.2144107331645592,1.0,exporter
20260511_090921,1941,high,0.6,6,2.7777777777777777,0.7809097051620483,0.013444382090668233,0.015775873788636235,1.0,exporter
20260511_090921,1941,high,0.6,9,2.7777777777777777,0.7809097051620483,0.0005931635263707645,0.0006960284872104876,1.0,exporter
20260511_090921,1941,high,0.6,12,2.7777777777777777,0.7809097051620483,2.122610031894999e-05,2.4907078465816097e-05,1.0,exporter
20260511_090921,1942,low,0.25,1,16.0,0.34358441532822326,1.1039618916311582e-06,3.503375469751371e-06,1.0,exporter
20260511_090921,1942,low,0.25,2,16.0,0.34358441532822326,0.00196966792429726,0.006250656242620215,1.0,exporter
20260511_090921,1942,low,0.25,3,16.0,0.34358441532822326,0.046962466040728734,0.14903336136270415,1.0,exporter
20260511_090921,1942,low,0.25,6,16.0,0.34358441532822326,0.24840927990797554,0.7883161405167123,1.0,exporter
20260511_090921,1942,low,0.25,9,16.0,0.34358441532822326,0.017559158078057142,0.05572323116086789,1.0,exporter
20260511_090921,1942,low,0.25,12,16.0,0.34358441532822326,0.00021210539964896375,0.0006731073416257567,1.0,exporter
20260511_090921,1942,baseline,0.4,1,6.249999999999999,0.8795761032402517,0.0038698274990401817,0.009933770819335365,1.0,exporter
20260511_090921,1942,baseline,0.4,2,6.249999999999999,0.8795761032402517,0.047243795945788,0.12127389184073557,1.0,exporter
20260511_090921,1942,baseline,0.4,3,6.249999999999999,0.8795761032402517,0.12737071786417764,0.3269581191075793,1.0,exporter
20260511_090921,1942,baseline,0.4,6,6.249999999999999,0.8795761032402517,0.16003470661300873,0.41080593360492207,1.0,exporter
20260511_090921,1942,baseline,0.4,9,6.249999999999999,0.8795761032402517,0.04440484846208731,0.11398636967645147,1.0,exporter
20260511_090921,1942,baseline,0.4,12,6.249999999999999,0.8795761032402517,0.006638895975456415,0.017041914950976258,1.0,exporter
20260511_090921,1942,high,0.6,1,2.7777777777777777,1.979046232290566,0.05504650948835647,0.11415358339535955,1.0,exporter
20260511_090921,1942,high,0.6,2,2.7777777777777777,1.979046232290566,0.11388010719646363,0.23616070182749266,1.0,exporter
20260511_090921,1942,high,0.6,3,2.7777777777777777,1.979046232290566,0.14127087645513892,0.29296274962117913,1.0,exporter
20260511_090921,1942,high,0.6,6,2.7777777777777777,1.979046232290566,0.10638441543070526,0.22061639060700738,1.0,exporter
20260511_090921,1942,high,0.6,9,2.7777777777777777,1.979046232290566,0.04803857033298434,0.09962075698660076,1.0,exporter
20260511_090921,1942,high,0.6,12,2.7777777777777777,1.979046232290566,0.017593989105720586,0.03648581756236054,1.0,exporter
20260511_090921,1943,low,0.25,1,16.0,0.27073931240011007,2.2833554060426567e-05,7.034631910938985e-05,1.0,exporter
20260511_090921,1943,low,0.25,2,16.0,0.27073931240011007,0.01861734392316616,0.05735688860010258,1.0,exporter
20260511_090921,1943,low,0.25,3,16.0,0.27073931240011007,0.20285274043570242,0.6249549926892795,1.0,exporter
20260511_090921,1943,low,0.25,6,16.0,0.27073931240011007,0.10240322382310367,0.3154870171251714,1.0,exporter
20260511_090921,1943,low,0.25,9,16.0,0.27073931240011007,0.0006908206802507308,0.00212830170422343,1.0,exporter
20260511_090921,1943,low,0.25,12,16.0,0.27073931240011007,7.963962276159295e-07,2.4535621137701175e-06,1.0,exporter
20260511_090921,1943,baseline,0.4,1,6.249999999999999,0.6930926397442819,0.01263587867829759,0.026417153212500738,1.0,exporter
20260511_090921,1943,baseline,0.4,2,6.249999999999999,0.6930926397442819,0.11360805496725111,0.2375142616238244,1.0,exporter
20260511_090921,1943,baseline,0.4,3,6.249999999999999,0.6930926397442819,0.22557160748545044,0.47159045026032675,1.0,exporter
20260511_090921,1943,baseline,0.4,6,6.249999999999999,0.6930926397442819,0.11320888455380518,0.2366797374693618,1.0,exporter
20260511_090921,1943,baseline,0.4,9,6.249999999999999,0.6930926397442819,0.012547240457846755,0.026231842043428277,1.0,exporter
20260511_090921,1943,baseline,0.4,12,6.249999999999999,0.6930926397442819,0.0007493163134836515,0.0015665553905579897,1.0,exporter
20260511_090921,1943,high,0.6,1,2.7777777777777777,1.559458439424634,0.09313993640023853,0.16376571427024456,1.0,exporter
20260511_090921,1943,high,0.6,2,2.7777777777777777,1.559458439424634,0.1681937276772226,0.2957309937433543,1.0,exporter
20260511_090921,1943,high,0.6,3,2.7777777777777777,1.559458439424634,0.18212532732751602,0.3202265909687304,1.0,exporter
20260511_090921,1943,high,0.6,6,2.7777777777777777,1.559458439424634,0.09121432498342133,0.16037995794197205,1.0,exporter
20260511_090921,1943,high,0.6,9,2.7777777777777777,1.559458439424634,0.027393179433240763,0.048164769801218775,1.0,exporter
20260511_090921,1943,high,0.6,12,2.7777777777777777,1.559458439424634,0.006672429876446355,0.011731973274479909,1.0,exporter
20260511_090921,1944,low,0.25,1,16.0,0.16577109222998843,0.005643065869689722,0.006161466624183799,0.9999999999999999,exporter
20260511_090921,1944,low,0.25,2,16.0,0.16577109222998843,0.4437318155447572,0.48449527875488574,0.9999999999999999,exporter
20260511_090921,1944,low,0.25,3,16.0,0.16577109222998843,0.4662780468646522,0.5091127216461377,0.9999999999999999,exporter
