run_id,profile_id,sobol_index,prior_mode,family,subtype,g_NR,g_PAE,g_TE,g_AEO,g_ACC,g_EXT,g_CIRC,h_R,h_C,r,beta,fx_debt_service_share,alpha_R_EUR,alpha_R_USD,alpha_C_EUR,alpha_C_USD,alpha_D_EUR,alpha_D_USD,c,lambda,sigma_Q,rho,f,target_prior_family_share,accepted_sample_family_share,sampling_weight
20260511_090921,1413,102436,nominal,importer,0000000,0,0,0,0,0,0,0,0.08275000322610139,0.8688498629257083,0.041893270928412676,0.890544738387689,0.059085948485881085,0.7693368619307877,0.23066313806921235,0.5715180390514434,0.4284819609485566,0.765625710040331,0.23437428995966902,1.9378331573680043,0.2940311814658344,0.3978343711793423,0.2672241110354662,0.4087882220745087,0.35,0.35,1.0
20260511_090921,1414,102437,nominal,importer,0001111,0,0,0,1,1,1,1,0.04380073123052716,0.40064855208620426,0.14040344439446928,0.8108093136381358,0.03634938512742519,0.21200964953750373,0.7879903504624963,0.454748797416687,0.5452512025833129,0.4127288457006216,0.5872711542993784,3.786628806963563,0.537580742456019,0.262071489206329,-0.04488323125988247,0.24233223050832747,0.35,0.35,1.0
20260511_090921,1415,102438,nominal,importer,0001001,0,0,0,1,0,0,1,0.016574831580743195,0.7480060488916933,0.08578956110402941,0.842186362149194,0.004968323316425085,0.38816909212619066,0.6118309078738093,0.7752152063883841,0.22478479361161585,0.32445486150681974,0.6755451384931803,4.301586055196822,0.5028842803016306,0.15186406659185886,-0.19557238686829803,0.552350964024663,0.35,0.35,1.0
20260511_090921,1416,102439,nominal,importer,0001000,0,0,0,1,0,0,0,0.13707910682447255,0.5548038836568594,0.1811856420710683,0.7675644189510495,0.03347088877111673,0.593128283508122,0.40687171649187803,0.40827820748090743,0.5917217925190925,0.5716220863163473,0.42837791368365274,2.7754351254552603,0.36439358771964914,0.2824839772049338,0.11795847080647948,0.3953614447265863,0.35,0.35,1.0
20260511_090921,1417,102440,nominal,importer,0001101,0,0,0,1,1,0,1,0.11996393934264779,0.784048231318593,0.07373871342279018,0.8113577418420465,0.010036131273955107,0.561701537296176,0.438298462703824,0.5977425428107381,0.40225745718926187,0.7404630377888681,0.25953696221113187,1.2558060809969902,0.46815721361711626,0.26977322829402983,0.04996120724827052,0.18752992376685143,0.35,0.35,1.0
20260511_090921,1418,102441,nominal,importer,0000100,0,0,0,0,1,0,0,0.009244482032954693,0.4447054021991789,0.19366101215593517,0.8910995211917907,0.04152806472033262,0.456992768868804,0.543007231131196,0.48028928292915224,0.5197107170708477,0.38059897907078266,0.6194010209292173,4.729276000522077,0.3869697889089585,0.1377024476438761,-0.27294234931468964,0.4617893405258655,0.35,0.35,1.0
20260511_090921,1419,102442,nominal,importer,0000100,0,0,0,0,1,0,0,0.05466080051846802,0.6309684134088457,0.032797148497775194,0.784413920296356,0.0459311162866652,0.3334531888365746,0.6665468111634254,0.7379478739574552,0.2620521260425448,0.2816316712647677,0.7183683287352323,5.1420732624828815,0.3017857273817063,0.2123736443672329,-0.12219884768128395,0.3435278113931417,0.35,0.35,1.0
20260511_090921,1420,102443,nominal,importer,0001011,0,0,0,1,0,1,1,0.09092610468529165,0.5666268279775977,0.14928110546432438,0.8545240550693125,0.03262923341989517,0.6852079987525941,0.3147920012474059,0.370357374381274,0.629642625618726,0.5217035189270973,0.4782964810729027,1.9904899103567004,0.55,0.36889677137732513,0.19928122032433748,0.6083205949515104,0.35,0.35,1.0
20260511_090921,1421,102444,nominal,importer,0001010,0,0,0,1,0,1,0,0.10503185949660838,0.6999154801014811,0.16263001875020563,0.8304023887887597,0.0382830550968647,0.6389361124485732,0.3610638875514268,0.7126812107861042,0.28731878921389575,0.20947793815284968,0.7905220618471503,5.955500019714236,0.34252217404171825,0.1888424450986087,0.26206717081367964,0.2536958359181881,0.35,0.35,1.0
20260511_090921,1422,102445,nominal,importer,0000111,0,0,0,0,1,1,1,0.05902132051996886,0.4978224483784288,0.10441755185835064,0.7595502957701683,0.06,0.3797594275325537,0.6202405724674462,0.34581946739926933,0.6541805326007306,0.6116027390584351,0.3883972609415649,2.4917605677619576,0.4846674000099302,0.43416588706336917,-0.03505742345005275,0.6966880150139332,0.35,0.35,1.0
20260511_090921,1423,102446,nominal,importer,0000001,0,0,0,0,0,0,1,0.03176332851871848,0.852986692590639,0.11654211130924523,0.8778635420836508,0.035873328410089014,0.2606842592358589,0.7393157407641411,0.63399922773242,0.36600077226758,0.6506556486710906,0.3493443513289094,1.0,0.5198325406387448,0.32660420771464704,-0.18430476654320954,0.10743916593492031,0.35,0.35,1.0
20260511_090921,1424,102447,nominal,importer,0001110,0,0,0,1,1,1,0,0.15,0.37589281057007606,0.06584833390079439,0.7985698559246958,0.012690896194428206,0.7579711526632309,0.2420288473367691,0.5172749028541148,0.4827250971458852,0.45269805882126096,0.547301941178739,3.9560937033966184,0.33994094626232985,0.0985,0.11139633916318414,0.5410014759749174,0.35,0.35,1.0
20260511_090921,1425,102448,nominal,importer,0000100,0,0,0,0,1,0,0,0.14528118073940277,0.8380799876060336,0.19709844577126207,0.8514248805586249,0.051594960093498225,0.35269897393882277,0.6473010260611772,0.32292583463713526,0.6770741653628647,0.6840375537052752,0.3159624462947248,4.545928024686873,0.5071333319656551,0.09223273370638489,0.2955831645056605,0.37182856369763617,0.35,0.35,1.0
20260511_090921,1426,102449,nominal,importer,0001101,0,0,0,1,1,0,1,0.04015648369118571,0.3612671545241028,0.08049127914942801,0.7722786846030504,0.016844722274690867,0.6285016443580389,0.3714983556419611,0.7053018921986223,0.29469810780137773,0.43689321484416727,0.5631067851558327,1.3947699423879385,0.3621660472527147,0.31535586967580026,-0.07317001707851886,0.5804640533402562,0.35,0.35,1.0
20260511_090921,1427,102450,nominal,importer,0001100,0,0,0,1,1,0,0,0.06738697410933674,0.7193749893922359,0.15636567710898816,0.8813074727933854,0.012429498843848705,0.7332499518990518,0.26675004810094816,0.5265009465627373,0.47349905343726273,0.22528163995593786,0.7747183600440621,2.390174594707787,0.396006033577025,0.38251413688734176,-0.2236801978200674,0.2154827846214175,0.35,0.35,1.0
20260511_090921,1428,102451,nominal,importer,0000101,0,0,0,0,1,0,1,0.09696582430042326,0.5175632688682527,0.03656659816391766,0.8106028789188713,0.04100628001615405,0.24790152609348298,0.7520984739065171,0.6589533278718591,0.3410466721281409,0.5782197052612901,0.4217802947387099,4.863982165232301,0.49658443279191855,0.17274335416965186,0.14599320944398642,0.43340178411453967,0.35,0.35,1.0
20260511_090921,1429,102452,nominal,importer,0000110,0,0,0,0,1,1,0,0.09173217541538178,0.6506882202811539,0.1135194783192128,0.7954718118533493,0.04360154281184077,0.4254600357264281,0.5745399642735719,0.4260350071825087,0.5739649928174912,0.30332674682140354,0.6966732531785964,3.15874036308378,0.2745954236574471,0.38107011010535063,0.010805008560419105,0.15436260271817445,0.35,0.35,1.0
20260511_090921,1430,102453,nominal,importer,0001010,0,0,0,1,0,1,0,0.05358686874993145,0.5861241355538368,0.16442207732237876,0.865727174833417,0.018834264658391477,0.5557303365319968,0.44426966346800323,0.5592238336801529,0.44077616631984706,0.5175853434950114,0.4824146565049886,5.819781482219696,0.5236415270864964,0.23419946453422308,-0.2384192107245326,0.49422870893031356,0.35,0.35,1.0
20260511_090921,1431,102454,nominal,importer,0001110,0,0,0,1,1,1,0,0.00817974130064249,0.7693847769871354,0.06730837642215193,0.75,0.03824854305759072,0.6560235306620599,0.3439764693379401,0.41093642795458435,0.5890635720454156,0.7445800665766003,0.25541993342339975,4.049884247593582,0.4587838405668736,0.13067653926201164,-0.08890192564576863,0.30052772890776397,0.35,0.35,1.0
20260511_090921,1432,102455,nominal,importer,0000001,0,0,0,0,0,0,1,0.12070588739588856,0.42981971083208914,0.12531203185208142,0.8296463864855468,0.05719111070036888,0.32514273524284365,0.6748572647571563,0.7940489903092385,0.20595100969076152,0.3589027434587479,0.641097256541252,1.0,0.41486905427649623,0.27979997778087856,0.16124251931905748,0.6497138230130076,0.35,0.35,1.0
20260511_090921,1433,102456,nominal,importer,0001011,0,0,0,1,0,1,1,0.1300996938664466,0.7290917749516665,0.060505746006965636,0.8686285686604679,0.030778334129601716,0.22002769764512778,0.7799723023548722,0.4639591874554753,0.5360408125445246,0.34029174670577056,0.6597082532942294,2.8475525248795748,0.4663691797070206,0.32055512089878324,0.23392491918057207,0.5168090621009469,0.35,0.35,1.0
20260511_090921,1434,102457,nominal,importer,0000110,0,0,0,0,1,1,0,0.01784041612409055,0.5355747373774647,0.13249881500378252,0.7983611290343106,0.059786335721611975,0.7988148799166084,0.20118512008339162,0.5964868838898838,0.4035131161101162,0.5382081400603056,0.4617918599396944,5.383776937611401,0.35613281387835743,0.1810921038467437,-0.006842260435223568,0.13474638108164072,0.35,0.35,1.0
20260511_090921,1435,102458,nominal,importer,0000010,0,0,0,0,0,1,0,0.045112127903848886,0.8843191124498845,0.0991350932046771,0.8396431904286146,0.055408661540597676,0.5988070966675878,0.4011929033324122,0.3853992896154523,0.6146007103845477,0.7990407895296814,0.20095921047031862,3.7064266335219145,0.30907414907962083,0.2661435401663184,-0.1564138825982809,0.6704975297674536,0.35,0.35,1.0
20260511_090921,1436,102459,nominal,importer,0001101,0,0,0,1,1,0,1,0.08174308868497611,0.4158031915314495,0.1785482799075544,0.7597622781917454,0.008152129836380482,0.4199953572824598,0.5800046427175403,0.7678202043287456,0.23217979567125435,0.39689309820532803,0.603106901794672,1.0,0.55,0.3708631392706186,0.08343302663415669,0.27911469992250204,0.35,0.35,1.0
20260511_090921,1437,102460,nominal,importer,0001111,0,0,0,1,1,1,1,0.11423318576440215,0.8154896746855229,0.14393869996070863,0.7751641366090626,0.014556873299181462,0.2975538825616241,0.7024461174383759,0.3484100319445133,0.6515899680554866,0.7092562975361945,0.29074370246380554,3.6881658919155598,0.42327772830799226,0.21662200955562294,0.059321288019418716,0.5994899431243539,0.35,0.35,1.0
20260511_090921,1438,102461,nominal,importer,0000000,0,0,0,0,0,0,0,0.06858830340206623,0.4847584989387542,0.04875403458252549,0.8543209831696004,0.0340038894675672,0.7212874969467522,0.2787125030532478,0.731567391846329,0.268432608153671,0.46922564636915925,0.5307743536308407,2.1615896923467517,0.4035368368029595,0.44344192223623397,-0.28222942929714917,0.3486577356234193,0.35,0.35,1.0
20260511_090921,1439,102462,nominal,importer,0001000,0,0,0,1,0,0,0,0.029149084160104394,0.6602706803474575,0.18837845217436552,0.816101909654215,0.053382506892085076,0.5263367863371968,0.4736632136628032,0.48849333748221396,0.511506662517786,0.268014426343143,0.731985573656857,2.593901626765728,0.55,0.32937643303982916,-0.131810206733644,0.4553962042555213,0.35,0.35,1.0
20260511_090921,1440,102463,nominal,importer,0001001,0,0,0,1,0,0,1,0.1432389632742852,0.6045385190751403,0.08965687325224281,0.8912989821676165,0.028182191569358108,0.4924714790657163,0.5075285209342837,0.6217575387097896,0.37824246129021044,0.6279013754799962,0.37209862452000375,4.44235962536186,0.31722277616336947,0.10481354210749268,0.20882024019956585,0.19528061207383873,0.35,0.35,1.0
20260511_090921,1441,102464,nominal,importer,0001110,0,0,0,1,1,1,0,0.14620149051211775,0.813244106573984,0.03177400621585548,0.8210007473286242,0.04455119707435369,0.4109705811366439,0.589029418863356,0.5270312369801105,0.47296876301988955,0.5522081753239036,0.44779182467609635,1.8014667313545942,0.541,0.2609606549527496,-0.01954713519662621,0.47179842479527,0.35,0.35,1.0
20260511_090921,1442,102465,nominal,importer,0000001,0,0,0,0,0,0,1,0.020506849559023977,0.45645780717022716,0.150200861627236,0.7502568691503256,0.004012811165302992,0.607726656459272,0.39227334354072796,0.6437663801014424,0.3562336198985576,0.34487558547407393,0.6551244145259261,3.9626870462670922,0.28087957786396145,0.4100786296628416,0.24714303463697435,0.17888056077063086,0.35,0.35,1.0
20260511_090921,1443,102466,nominal,importer,0000110,0,0,0,0,1,1,0,0.06588312294334173,0.6923971618060023,0.07731505080126226,0.8683702808339149,0.035387779444456105,0.7827175857499242,0.21728241425007577,0.3243411646224558,0.6756588353775441,0.3922803932800889,0.6077196067199111,5.29020163603127,0.40840677903965117,0.3035400784727186,0.09643558636307714,0.6158943742513656,0.35,0.35,1.0
20260511_090921,1444,102467,nominal,importer,0001001,0,0,0,1,0,0,1,0.11720372051373125,0.6106121060904115,0.1899819396901876,0.7892581858132035,0.05817275086417794,0.23593723941594363,0.7640627605840564,0.6911830298602581,0.30881697013974185,0.7850301941856743,0.21496980581432568,1.8264734344556928,0.45612744110822684,0.14557454385086893,-0.16875786166638135,0.33226003795862197,0.35,0.35,1.0
20260511_090921,1445,102468,nominal,importer,0001100,0,0,0,1,1,0,0,0.08347822143137455,0.7609497672878206,0.11819528195075692,0.8019537352882327,0.048768930081278083,0.48849576469510797,0.511504235304892,0.42309427512809633,0.5769057248719036,0.4738274279981852,0.5261725720018148,5.726774282753468,0.3420238480046392,0.3280185899019242,-0.2691530283540487,0.6869031120091676,0.35,0.35,1.0
20260511_090921,1446,102469,nominal,importer,0000101,0,0,0,0,1,0,1,0.043074733670800926,0.5419168135151267,0.06413190298713745,0.8818084591068327,0.01779162883758545,0.5301979860290886,0.46980201397091137,0.7906722279265523,0.20932777207344766,0.7232742756605148,0.27672572433948517,2.5752033730968833,0.5178638877682389,0.1182532820198685,0.04675818141549826,0.2627158645540476,0.35,0.35,1.0
20260511_090921,1447,102470,nominal,importer,0000100,0,0,0,0,1,0,0,0.01584993931464851,0.8818049240857363,0.15825766905210914,0.7749184280633926,0.01341754836961627,0.7102485628798605,0.2897514371201395,0.43926099939271807,0.5607390006072819,0.6139088660478593,0.3860911339521407,1.0124160386621952,0.48566688678786163,0.19948200913369654,0.19604157786816356,0.5332124203443527,0.35,0.35,1.0
20260511_090921,1448,102471,nominal,importer,0001101,0,0,0,1,1,0,1,0.13180621303059162,0.38777112001553177,0.10872729231603444,0.8452146153822542,0.038146431259810924,0.3084143625572324,0.6915856374427676,0.5567320512607694,0.4432679487392306,0.26341980732977394,0.736580192670226,3.485868747346103,0.41655490488559016,0.42260002312697476,-0.11837291009724141,0.11834517866373062,0.35,0.35,1.0
20260511_090921,1449,102472,nominal,importer,0001000,0,0,0,1,0,0,0,0.12523682866618036,0.6352102936245501,0.17143146857619287,0.8954273495748639,0.0016104703210294245,0.24613223485648633,0.7538677651435137,0.38682185411453246,0.6131781458854675,0.432258452102542,0.567741547897458,5.4668659986928105,0.4258756608068943,0.4071328240398318,-0.050430358015000815,0.31692543886601926,0.35,0.35,1.0
20260511_090921,1450,102473,nominal,importer,0001001,0,0,0,1,0,0,1,0.00996936982870102,0.5623241033405065,0.0959585596062243,0.8200851494371891,0.03682849321514368,0.735216012224555,0.264783987775445,0.7537105434574187,0.24628945654258128,0.6700506769120693,0.3299493230879307,2.9407024774700403,0.4134970321245492,0.1825637635797262,0.27335681766271586,0.6333094041794538,0.35,0.35,1.0
20260511_090921,1451,102474,nominal,importer,0001111,0,0,0,1,1,1,1,0.05538680254854261,0.7882825715467334,0.1263343047723174,0.851697223160416,0.06,0.6149633184075356,0.3850366815924644,0.4644967719912529,0.5355032280087471,0.5921793721616269,0.40782062783837314,1.0,0.3267510094232858,0.10590000000000001,0.12412780299782755,0.17076267525553704,0.35,0.35,1.0
20260511_090921,1452,102475,nominal,importer,0000001,0,0,0,0,0,0,1,0.09019789095036686,0.4403976290486753,0.05571345930919051,0.7813951103948057,0.027196363136172293,0.3663334995508194,0.6336665004491806,0.5813090779818595,0.4186909220181405,0.22990750782191754,0.7700924921780825,3.280055245384574,0.5479126276075841,0.3203376167058945,-0.2011561391875148,0.4778265096247196,0.35,0.35,1.0
20260511_090921,1453,102476,nominal,importer,0000010,0,0,0,0,0,1,0,0.09375782017596065,0.8572464024182409,0.08486434146761895,0.7683918623719365,0.033600191965699196,0.3188920091837645,0.6811079908162355,0.5017263257876039,0.4982736742123961,0.5036171449348331,0.4963828550651669,2.244974615983665,0.3259269086495042,0.15866790537163614,-0.26021084748208523,0.2318839993327856,0.35,0.35,1.0
20260511_090921,1454,102477,nominal,importer,0001101,0,0,0,1,1,0,1,0.07029299390874803,0.37157645248807963,0.1822136981226504,0.8391252151150257,0.046835354436188935,0.6624437030404806,0.3375562969595194,0.6192747193388641,0.38072528066113587,0.2987106623128057,0.7012893376871943,3.7810199819505215,0.49638321275636565,0.2633936850305647,0.03310986813157796,0.4169984381645918,0.35,0.35,1.0
20260511_090921,1455,102478,nominal,importer,0001010,0,0,0,1,0,1,0,0.04303618766739964,0.7041655518580228,0.04557790692895651,0.7957384416293354,0.054423749752342696,0.5377378985285759,0.4622621014714241,0.3605749348178506,0.6394250651821494,0.3635471465066076,0.6364528534933924,5.0062220161780715,0.5101115352623166,0.3678766743920744,0.18390831928700208,0.38822742030024526,0.35,0.35,1.0
20260511_090921,1456,102479,nominal,importer,0000101,0,0,0,0,1,0,1,0.14211781416088343,0.49349474753253164,0.1368222958408296,0.8748584692832083,0.011015242394059896,0.44357599616050725,0.5564240038394928,0.7281995329074562,0.2718004670925438,0.7585582686588168,0.24144173134118319,2.1672157496213913,0.363614673294127,0.22470782964490355,-0.11090916283428667,0.5640584923326969,0.35,0.35,1.0
20260511_090921,1457,102480,nominal,importer,0001000,0,0,0,1,0,0,0,0.15,0.7236504061613231,0.10339526848867536,0.7657808735892178,0.05629236124455929,0.6707586538046599,0.32924134619534007,0.6745017261244357,0.3254982738755643,0.3758352546021343,0.6241647453978657,3.334874663501978,0.504489342339337,0.2220789623118937,-0.2971515582874417,0.12384481858462096,0.35,0.35,1.0
20260511_090921,1458,102481,nominal,importer,0000111,0,0,0,0,1,1,1,0.030056667421013115,0.5132270076777786,0.17422492541372778,0.8450457986444235,0.03727208866551518,0.3480809923261404,0.6519190076738596,0.5412253953516484,0.4587746046483516,0.7263472037389875,0.27365279626101247,5.183339293114841,0.3177109738998115,0.3934047006200999,0.07482899688184264,0.5246025679633022,0.35,0.35,1.0
20260511_090921,1459,102482,nominal,importer,0000000,0,0,0,0,0,0,0,0.057286043604835864,0.8423479955177755,0.05883897272869945,0.8110905398614705,0.005864304341375828,0.4495426997542382,0.5504573002457618,0.6905463651753962,0.30945363482460375,0.535827054269612,0.46417294573038803,3.600999064743519,0.3531127783469856,0.2674657470174134,0.2243645746260881,0.27009912598878144,0.35,0.35,1.0
20260511_090921,1460,102483,nominal,importer,0001111,0,0,0,1,1,1,1,0.10706910956092179,0.35692571368999776,0.1341030601039529,0.8819687989465893,0.04269669982418418,0.5692661166191102,0.4307338833808898,0.307407333701849,0.692592666298151,0.28642140310257674,0.7135785968974233,1.0744210025295615,0.5207964507415891,0.1316966844897717,-0.1467689612880349,0.6802868874743581,0.35,0.35,1.0
20260511_090921,1461,102484,nominal,importer,0001110,0,0,0,1,1,1,0,0.09363114321045578,0.7736780233681202,0.18464973347261548,0.8592430930975825,0.05204195546731352,0.7479942303150893,0.25200576968491073,0.7775845701806248,0.22241542981937523,0.5974682446569205,0.4025317553430795,4.369260402396321,0.2912627147436142,0.3216345911670476,-0.010047856718301773,0.3599299592897296,0.35,0.35,1.0
20260511_090921,1462,102485,nominal,importer,0000011,0,0,0,0,0,1,1,0.05169012383557856,0.42546981619670987,0.09328212477266788,0.7890881576109677,0.023519077308475973,0.2708489384502173,0.7291510615497827,0.39517393726855515,0.6048260627314448,0.20469555333256723,0.7953044466674328,1.530525048263371,0.5360000299699605,0.11926575400084258,0.23771623838692907,0.5919206140562892,0.35,0.35,1.0
20260511_090921,1463,102486,nominal,importer,0000110,0,0,0,0,1,1,0,0.006281810626387596,0.6549719597212971,0.14490803269669414,0.8301294739823788,0.027925916600972413,0.3767724826931954,0.6232275173068046,0.5750165234319866,0.4249834765680134,0.4574692733585835,0.5425307266414165,2.838524965569377,0.4445793046243489,0.19010998515076935,0.08726097140461209,0.20393442977219822,0.35,0.35,1.0
20260511_090921,1464,102487,nominal,importer,0001011,0,0,0,1,0,1,1,0.12260602977499366,0.5817627670243383,0.047681885696947576,0.7504344421830029,0.06,0.6420282691717148,0.35797173082828515,0.4424685316160321,0.5575314683839678,0.6647606667131186,0.3352393332868814,4.37475720141083,0.40626749598979955,0.42063576136380443,-0.15965610444545744,0.44539157468825574,0.35,0.35,1.0
20260511_090921,1465,102488,nominal,importer,0000010,0,0,0,0,0,1,0,0.12819954701699315,0.897215529717505,0.15274525702930988,0.8048729607369751,0.041080593679100275,0.5034254228696228,0.4965745771303772,0.7530041962862015,0.24699580371379848,0.646151976659894,0.353848023340106,4.63703144248575,0.44151225814968353,0.45,-0.23228392470628023,0.5687521060928702,0.35,0.35,1.0
20260511_090921,1466,102489,nominal,importer,0001111,0,0,0,1,1,1,1,0.019738342327997087,0.4029676186852157,0.04028977359645069,0.8750210945885629,0.06,0.4777632495388389,0.5222367504611611,0.3699424468912184,0.6300575531087815,0.2510996535420418,0.7489003464579582,1.1730323284864426,0.3764854079596699,0.2215336600679904,0.005255874618887879,0.3789581691846251,0.35,0.35,1.0
20260511_090921,1467,102490,nominal,importer,0001010,0,0,0,1,0,1,0,0.04700887728855013,0.7419933718629181,0.19816570115275683,0.7592520134914666,0.046973960202187304,0.28399006444960834,0.7160099355503917,0.6119748607277871,0.38802513927221294,0.4861487284302712,0.5138512715697288,2.417786958627403,0.32130228198692207,0.11100154287070037,0.15565676875412465,0.4251871535554528,0.35,0.35,1.0
20260511_090921,1468,102491,nominal,importer,0000111,0,0,0,0,1,1,1,0.07984412536025047,0.5227465733885766,0.07952743015252053,0.8389586927834898,0.01546205648034811,0.6971767948940397,0.3028232051059603,0.47874523485079407,0.5212547651492059,0.691032325103879,0.308967674896121,4.578820403665304,0.5387363282218576,0.3563195099998266,-0.08273002300411461,0.22592660132795572,0.35,0.35,1.0
20260511_090921,1469,102492,nominal,importer,0000100,0,0,0,0,1,0,0,0.10412989603355527,0.6731807310599833,0.07163664341904223,0.8608282330445945,0.009116792790591716,0.5759048884734512,0.4240951115265488,0.637489509023726,0.36251049097627397,0.41746030207723384,0.5825396979227662,2.8992205942049623,0.3933593762814999,0.15774789360575378,-0.06000569835305214,0.5049840888008476,0.35,0.35,1.0
20260511_090921,1470,102493,nominal,importer,0001011,0,0,0,1,0,1,1,0.07868922943621874,0.5916851166170091,0.12104639436118306,0.7815704001970589,0.056319195281714196,0.4052962830290199,0.5947037169709801,0.5049882817082108,0.49501171829178925,0.7797733673825862,0.22022663261741382,5.373021682724357,0.43832571830227973,0.3142659096665681,0.28300514090806245,0.1464229142293334,0.35,0.35,1.0
20260511_090921,1471,102494,nominal,importer,0001100,0,0,0,1,1,0,0,0.03324890490062535,0.8284111992921681,0.11191042077727616,0.8908024540096522,0.04870502203702926,0.20645472425967457,0.7935452757403254,0.7150423118844629,0.2849576881155371,0.5574661443009974,0.4425338556990026,3.8830758156254888,0.55,0.3697527102541179,0.1333785692229867,0.6588761875405907,0.35,0.35,1.0
20260511_090921,1472,102495,nominal,importer,0000011,0,0,0,0,0,1,1,0.1331367855425924,0.4719146034214645,0.1660944154020399,0.8199128290638328,0.03173444396629929,0.7746950225904585,0.22530497740954147,0.33270890144631265,0.6672910985536873,0.31969680543988943,0.6803031945601106,1.0,0.2771359165608883,0.27838739341273905,-0.21047926247119902,0.29088516179472207,0.35,0.35,1.0
20260511_090921,1473,102496,nominal,importer,0001101,0,0,0,1,1,0,1,0.1372959825620055,0.8752845753915608,0.1058960449229926,0.8762463945820929,0.004295956268906593,0.6320354821160437,0.36796451788395634,0.4149231269955635,0.5850768730044364,0.2892148315906525,0.7107851684093476,1.753889105282724,0.55,0.34571347213797277,0.07806459087878465,0.42293204162269826,0.35,0.35,1.0
20260511_090921,1474,102497,nominal,importer,0000010,0,0,0,0,0,1,0,0.026764191035181285,0.38959202393889425,0.1614107629749924,0.8059776775538922,0.04426483331993222,0.38662828374654057,0.6133717162534594,0.7978666850365699,0.20213331496343012,0.5316991005092859,0.4683008994907141,5.22730565071106,0.27302020898461343,0.24097684480622408,-0.1509813867509365,0.22844260279089212,0.35,0.35,1.0
20260511_090921,1475,102498,nominal,importer,0000101,0,0,0,0,1,0,1,0.0744922289159149,0.7555031763389707,0.06694242945872247,0.8378860191442072,0.05894480902701616,0.26319062765687706,0.7368093723431229,0.43009802997112273,0.5699019700288772,0.7305298063904049,0.2694701936095951,3.987740266136825,0.41615605273842815,0.14816911886446177,-0.0005583241581916809,0.5768791457638144,0.35,0.35,1.0
20260511_090921,1476,102499,nominal,importer,0001010,0,0,0,1,0,1,0,0.11065226587839425,0.5448118726722896,0.11502146583981812,0.7580038250349462,0.0346198554597795,0.7554970970377326,0.2445029029622674,0.5629652046598494,0.43703479534015055,0.37294998168945315,0.6270500183105469,1.8362102322280407,0.41530966397002345,0.29134915863052013,0.22757686916738745,0.3729230737313628,0.35,0.35,1.0
20260511_090921,1477,102500,nominal,importer,0001001,0,0,0,1,0,0,1,0.08768363752774895,0.6865641915705055,0.1921517103444785,0.782780814209953,0.017023712899535894,0.5591908784583212,0.44080912154167884,0.5225070605054498,0.4774929394945502,0.6605779254809023,0.33942207451909767,3.5316743487492204,0.3538342413417995,0.0874,0.2151774477213621,0.6555053481832146,0.35,0.35,1.0
20260511_090921,1478,102501,nominal,importer,0001000,0,0,0,1,0,0,0,0.04749458915926516,0.6136249898467213,0.07484416277147829,0.8574386811275035,0.04954098019748926,0.45946253407746557,0.5405374659225344,0.6551266076974571,0.3448733923025429,0.4603543987497688,0.5396456012502312,1.0679107662290335,0.518277959741652,0.3074800491470844,-0.1380849899724126,0.29224638286978005,0.35,0.35,1.0
20260511_090921,1479,102502,nominal,importer,0000000,0,0,0,0,0,0,0,0.011934058740735054,0.8063369852025062,0.1480517928954214,0.8188435799907893,0.03786006124690175,0.3403586840257049,0.6596413159742951,0.3188556844368577,0.6811443155631423,0.2019022634252906,0.7980977365747094,3.062433031387627,0.4401427263393999,0.41838249754160645,-0.28767108265310526,0.5118853947147727,0.35,0.35,1.0
20260511_090921,1480,102503,nominal,importer,0001111,0,0,0,1,1,1,1,0.1336781818829477,0.458396929083392,0.03426559490151703,0.8895416862722487,0.025700699731707573,0.678344007395208,0.32165599260479205,0.7015514361672104,0.2984485638327896,0.6015963459387422,0.3984036540612578,5.223693514242768,0.3866355618946255,0.19154573306329548,0.06468057073652744,0.1391965603455901,0.35,0.35,1.0
20260511_090921,1481,102504,nominal,importer,0000101,0,0,0,0,1,0,1,0.1149484443012625,0.7090585130732507,0.1389765018969774,0.8438083393033594,0.03712813222780824,0.7671191349625588,0.2328808650374412,0.49257874647155403,0.5074212535284459,0.6952541204169393,0.30474587958306065,3.2647490985691547,0.4582189102061094,0.19744699587114156,0.14207134265452626,0.2778737233951688,0.35,0.35,1.0
20260511_090921,1482,102505,nominal,importer,0001100,0,0,0,1,1,0,0,0.011614174855872988,0.4900785748381168,0.04308107959106565,0.7646608502995224,0.0013076412677764891,0.21418648064136506,0.785813519358635,0.625492735952139,0.37450726404786105,0.4832294149324298,0.5167705850675701,1.425778399221599,0.4344084767699242,0.40722351531237366,-0.21965757831931115,0.6739359708502888,0.35,0.35,1.0
20260511_090921,1483,102506,nominal,importer,0001101,0,0,0,1,1,0,1,0.05938336257264018,0.8653620874974877,0.18003868881613017,0.8830659343320877,0.027951927613466977,0.39536759071052074,0.6046324092894793,0.35238865921273826,0.6476113407872617,0.25392770599573855,0.7460722940042614,2.9840084835886955,0.3238038114905358,0.3376248800892383,-0.07016363292932509,0.12193306516855956,0.35,0.35,1.0
